custom/mean_reward,time/num_timesteps,custom/total_reward,custom/collision_rate,custom/total_distance,custom/avg_speed,custom/routes_completed,custom/avg_center_dev,custom/collision_num,custom/episode_length,replay_buffer/mean_recent_rewards,replay_buffer/sum_recent_rewards,custom/CPM,custom/collision_interval,custom/collision_speed,custom/CPS
-0.04640372405498911,96,-4.501161233333944,0.0,9.806698316471739,5.555178636645205,0.2564102564102564,0.6276065652642107,0,97,,,,,,
-0.013135766776074075,483,-5.096677509116741,0.5,1.8141654610390106,0.3295788562012188,0.00847457627118644,0.012361581824322685,1,388,0.09207521,8.747145,551.2176377932359,486,21.795697202149732,0.002577319587628866
0.005913622441240257,2161,9.928972078842392,0.6666666666666666,12.636154920215631,0.44325522164035186,0.22413793103448276,1.2737031863650394,2,1679,0.19826019,95.56141,79.13799777811963,1679,0.9223588361827768,0.0005955926146515784
